payment_id,order_id,payment_key,customer_key,time_key,method,status,amount,paid_at,transaction_ref
7000009389,1000009389,1,1435,58.0,CARD,PAID,111307.5,2024-02-27 23:49:15,TX-ERDBF26X82G0
7000009390,1000009390,1,872,307.0,CARD,PAID,50205.0,2024-11-02 06:29:06,TX-U5EBTRJ9HVAA
7000009391,1000009391,1,1098,436.0,CARD,PAID,35685.0,2025-03-11 12:47:35,TX-WHEQWYIGYHIW
7000009392,1000009392,1,287,4.0,CARD,PAID,81594.9,2024-01-04 06:20:35,TX-9HAQ8GIIVL6S
7000009393,1000009393,1,1496,613.0,CARD,PAID,41382.0,2025-09-04 06:37:56,TX-4QJ9FDEH6DZN
7000009394,1000009394,1,712,409.0,CARD,PAID,32016.6,2025-02-12 09:13:54,TX-BEG7XGXZZO3W
7000009395,1000009395,1,607,238.0,CARD,PAID,86248.8,2024-08-25 18:32:57,TX-I0SGPXOI8A9J
7000009396,1000009396,1,25,252.0,CARD,PAID,83964.0,2024-09-08 04:38:57,TX-7UZ2FJTNIJIQ
7000009397,1000009397,3,571,94.0,CASH,PAID,43560.0,2024-04-03 05:58:24,TX-92YC03MWRLOX
7000009398,1000009398,3,1444,599.0,CASH,PAID,38115.0,2025-08-21 06:24:54,TX-MTI1M0VPRJGM
7000009399,1000009399,5,461,384.0,GATEWAY,PAID,14568.0,2025-01-18 19:37:24,TX-Y37ZAZK2BM5D
7000009400,1000009400,1,1346,452.0,CARD,PAID,33870.0,2025-03-27 16:04:02,TX-TA4GAX1GQUHL
7000009401,1000009401,3,226,572.0,CASH,PAID,43378.5,2025-07-25 14:05:44,TX-DKYUUQ1832X4
7000009402,1000009402,1,931,631.0,CARD,PAID,17242.5,2025-09-22 01:43:01,TX-A25X4JA5RCSI
7000009403,1000009403,5,523,530.0,GATEWAY,PAID,75358.8,2025-06-13 11:55:56,TX-6V0YJA7PV87Z
7000009404,1000009404,11,330,21.0,GATEWAY,REFUNDED,32307.0,2024-01-21 10:43:29,TX-X7F67GYZFPUX
7000009405,1000009405,1,261,373.0,CARD,PAID,42064.2,2025-01-07 17:47:46,TX-5TJR3G3J1SJH
7000009406,1000009406,1,325,43.0,CARD,PAID,49005.0,2024-02-12 18:33:25,TX-GUGRXO9NRL6O
7000009407,1000009407,3,751,65.0,CASH,PAID,51487.92,2024-03-05 21:12:55,TX-WR59G8U0D1T5
7000009408,1000009408,12,1156,,CASH,PENDING,83635.2,,
7000009409,1000009409,3,393,437.0,CASH,PAID,65107.68,2025-03-12 23:27:09,TX-CO5QZRG0NQ9R
7000009410,1000009410,1,3,526.0,CARD,PAID,38833.5,2025-06-09 13:36:34,TX-R9RETCC1OBJ7
7000009411,1000009411,3,801,421.0,CASH,PAID,13068.0,2025-02-24 02:08:32,TX-C3Z29XK3HO1Q
7000009412,1000009412,8,85,,GATEWAY,FAILED,37500.0,,
7000009413,1000009413,5,808,424.0,GATEWAY,PAID,15983.7,2025-02-27 01:17:07,TX-PVN7RI5EDVLK
7000009414,1000009414,3,251,275.0,CASH,PAID,32905.95,2024-10-01 05:58:46,TX-B455VWC92MHH
7000009415,1000009415,10,233,488.0,TRANSFER,PAID,49803.6,2025-05-02 06:01:49,TX-H3DJSDOKSAEQ
7000009416,1000009416,1,937,570.0,CARD,PAID,59280.0,2025-07-23 02:25:06,TX-GUITFHCJ6X08
7000009417,1000009417,5,1094,502.0,GATEWAY,PAID,14994.0,2025-05-16 15:55:00,TX-HJXUVHKCB7YZ
7000009418,1000009418,1,47,638.0,CARD,PAID,72048.0,2025-09-29 00:35:57,TX-RKLHGF359GHI
7000009419,1000009419,1,667,412.0,CARD,PAID,18142.5,2025-02-15 23:34:54,TX-TDM079DWOHSN
7000009420,1000009420,1,827,455.0,CARD,PAID,107159.7,2025-03-30 06:15:19,TX-DFEALWYKTWSS
7000009421,1000009421,1,143,84.0,CARD,PAID,44351.1,2024-03-24 04:15:52,TX-OSWKL0FAG9Q2
7000009422,1000009422,1,797,385.0,CARD,PAID,18442.5,2025-01-19 12:06:07,TX-O9E7V6UU4CV2
7000009423,1000009423,3,85,395.0,CASH,PAID,14229.6,2025-01-29 12:04:12,TX-TWMSHSHWOVS1
7000009424,1000009424,2,183,,GATEWAY,PENDING,16552.56,,
7000009425,1000009425,3,980,217.0,CASH,PAID,55902.0,2024-08-04 22:38:59,TX-IIGHPPLQ8F1X
7000009426,1000009426,15,576,,CASH,FAILED,43124.4,,
7000009427,1000009427,1,1319,465.0,CARD,PAID,40104.0,2025-04-09 04:29:36,TX-376ZJ3PEL4HV
7000009428,1000009428,3,474,626.0,CASH,PAID,61238.1,2025-09-17 21:26:51,TX-FMQVB9224JKO
7000009429,1000009429,1,809,414.0,CARD,PAID,30540.0,2025-02-17 23:36:36,TX-4DJ4MZ2WQUC5
7000009430,1000009430,5,528,395.0,GATEWAY,PAID,49905.0,2025-01-29 12:58:36,TX-TB0IA6L1D298
7000009431,1000009431,5,1268,537.0,GATEWAY,PAID,96187.5,2025-06-20 21:16:14,TX-I3PMN9AVG4UI
7000009432,1000009432,1,1028,332.0,CARD,PAID,90798.0,2024-11-27 09:25:14,TX-ECWTIEGV22H6
7000009433,1000009433,3,1223,120.0,CASH,PAID,38115.0,2024-04-29 07:26:22,TX-X9OCJDNNVKJN
7000009434,1000009434,5,138,601.0,GATEWAY,PAID,18442.5,2025-08-23 10:49:01,TX-0VG9C2ESO3WH
7000009435,1000009435,3,634,396.0,CASH,PAID,17151.75,2025-01-30 14:02:06,TX-9W951B5407GS
7000009436,1000009436,1,1461,279.0,CARD,PAID,51455.25,2024-10-05 04:47:13,TX-VVFD9YXCRXOK
7000009437,1000009437,1,621,353.0,CARD,PAID,47516.7,2024-12-18 13:18:23,TX-GFOB4RGSGB0Z
7000009438,1000009438,1,375,497.0,CARD,PAID,53227.5,2025-05-11 18:20:02,TX-Q5CUXXE4NAOP
7000009439,1000009439,5,147,458.0,GATEWAY,PAID,70470.0,2025-04-02 17:22:25,TX-QBU37114BZK5
7000009440,1000009440,1,305,611.0,CARD,PAID,27336.0,2025-09-02 13:30:42,TX-OLLT4QBDFYIX
7000009441,1000009441,8,562,,GATEWAY,FAILED,54624.0,,
7000009442,1000009442,1,1484,272.0,CARD,PAID,13068.0,2024-09-28 09:38:25,TX-8Z1HTPJX6QME
7000009443,1000009443,1,1022,382.0,CARD,PAID,15729.6,2025-01-16 04:16:04,TX-1OCXKMZEBGI1
7000009444,1000009444,3,1082,31.0,CASH,PAID,18966.75,2024-01-31 21:06:59,TX-O0N3I0PQ0Y86
7000009445,1000009445,1,1475,42.0,CARD,PAID,69289.2,2024-02-11 02:25:07,TX-WPTT9BKJVH5R
7000009446,1000009446,5,670,310.0,GATEWAY,PAID,73800.0,2024-11-05 00:41:57,TX-MB1OXFMB24AL
7000009447,1000009447,1,836,502.0,CARD,PAID,27355.68,2025-05-16 06:34:56,TX-5YCS7LIIAGQC
7000009448,1000009448,5,1344,36.0,GATEWAY,PAID,14694.0,2024-02-05 03:17:26,TX-UMPAOJRQUH9A
7000009449,1000009449,1,524,341.0,CARD,PAID,28459.2,2024-12-06 08:43:56,TX-OSF46IED599C
7000009450,1000009450,3,1207,446.0,CASH,PAID,27588.0,2025-03-21 03:23:24,TX-979IGVTPIFZE
7000009451,1000009451,1,985,249.0,CARD,PAID,42688.8,2024-09-05 22:46:08,TX-3NUEB1RBIME5
7000009452,1000009452,1,90,401.0,CARD,PAID,14520.0,2025-02-04 15:35:15,TX-0FX5OG8RF623
7000009453,1000009453,7,1200,,CARD,FAILED,55350.0,,
7000009454,1000009454,1,1376,352.0,CARD,PAID,15420.0,2024-12-17 06:48:30,TX-C3O9NSZF2QOM
7000009455,1000009455,5,752,567.0,GATEWAY,PAID,33570.0,2025-07-20 19:56:46,TX-RCABFNU7C776
7000009456,1000009456,1,1084,387.0,CARD,PAID,48024.9,2025-01-21 05:11:35,TX-8I7DYIALPKIP
7000009457,1000009457,1,439,368.0,CARD,PAID,27036.0,2025-01-02 04:36:46,TX-ABMC9HI25JMN
7000009458,1000009458,5,1228,534.0,GATEWAY,PAID,39615.0,2025-06-17 18:08:05,TX-1B09J38FE6X5
7000009459,1000009459,1,1289,235.0,CARD,PAID,16008.3,2024-08-22 20:24:11,TX-3Y0RC220OOWR
7000009460,1000009460,3,523,112.0,CASH,PAID,38115.0,2024-04-21 00:47:38,TX-TQPIAE6V86SN
7000009461,1000009461,3,1377,431.0,CASH,PAID,40656.0,2025-03-06 10:34:11,TX-RDKHEYJ1RMZY
7000009462,1000009462,15,184,,CASH,FAILED,36300.0,,
7000009463,1000009463,3,1168,504.0,CASH,PAID,17787.0,2025-05-18 03:05:32,TX-G1K80QY9HZ8T
7000009464,1000009464,1,1332,171.0,CARD,PAID,31762.5,2024-06-19 20:28:09,TX-NBIJOU3EGNYS
7000009465,1000009465,1,254,150.0,CARD,PAID,27515.4,2024-05-29 11:26:05,TX-UGXCRNFV8QXO
7000009466,1000009466,1,826,265.0,CARD,PAID,42582.0,2024-09-21 05:26:22,TX-BOQ2W9KZ9L0I
7000009467,1000009467,10,166,522.0,TRANSFER,PAID,112893.0,2025-06-05 03:15:00,TX-J8ELT84K7Y8V
7000009468,1000009468,1,397,157.0,CARD,PAID,101932.5,2024-06-05 01:14:48,TX-NKGU20UTM0B3
7000009469,1000009469,1,152,209.0,CARD,PAID,92104.8,2024-07-27 22:11:05,TX-D46RGD2K8VNO
7000009470,1000009470,1,1374,92.0,CARD,PAID,36300.0,2024-04-01 11:44:04,TX-TN2JLH4CMAXU
7000009471,1000009471,1,521,621.0,CARD,PAID,24829.2,2025-09-12 08:42:51,TX-ES21OZSRVR7B
7000009472,1000009472,11,1117,475.0,GATEWAY,REFUNDED,51727.5,2025-04-19 04:26:12,TX-42P94Q6FF3QX
7000009473,1000009473,1,849,424.0,CARD,PAID,26136.0,2025-02-27 00:58:00,TX-XJGCK2NKWC77
7000009474,1000009474,1,1182,613.0,CARD,PAID,16446.0,2025-09-04 10:17:28,TX-9NWBIM1ZHP8A
7000009475,1000009475,3,121,387.0,CASH,PAID,15246.0,2025-01-21 22:36:53,TX-0AQJ9TWWEXCV
7000009476,1000009476,1,71,486.0,CARD,PAID,44460.0,2025-04-30 01:56:00,TX-PY3EPYOVLRHK
7000009477,1000009477,1,841,259.0,CARD,PAID,43560.0,2024-09-15 23:52:22,TX-V50YX2GU7YRO
7000009478,1000009478,5,1224,82.0,GATEWAY,PAID,53361.0,2024-03-22 22:06:15,TX-AGIB3F24H0V8
7000009479,1000009479,5,719,448.0,GATEWAY,PAID,15574.8,2025-03-23 03:04:04,TX-UJINCYH6PDRW
7000009480,1000009480,10,663,610.0,TRANSFER,PAID,36209.25,2025-09-01 04:14:09,TX-V5HY8C16NXXS
7000009481,1000009481,13,351,,TRANSFER,FAILED,87773.4,,
7000009482,1000009482,5,856,576.0,GATEWAY,PAID,14694.0,2025-07-29 04:10:42,TX-B4JW7SR6JWL4
7000009483,1000009483,1,158,432.0,CARD,PAID,35685.0,2025-03-07 14:07:46,TX-V7EIMOYEHZRK
7000009484,1000009484,5,321,608.0,GATEWAY,PAID,17235.0,2025-08-30 05:52:19,TX-HDDDVZKD27VB
7000009485,1000009485,1,1033,311.0,CARD,PAID,45723.24,2024-11-06 10:45:20,TX-9FR7WCJYH3Y9
7000009486,1000009486,3,570,226.0,CASH,PAID,54450.0,2024-08-13 12:30:16,TX-AVABK5YXX21M
7000009487,1000009487,10,1496,15.0,TRANSFER,PAID,14520.0,2024-01-15 08:25:41,TX-R8JBRRX23ISX
7000009488,1000009488,10,1464,544.0,TRANSFER,PAID,49005.0,2025-06-27 01:02:48,TX-NC3NKST13COX
7000009489,1000009489,3,300,25.0,CASH,PAID,27588.0,2024-01-25 05:05:22,TX-WE3PC8G6SXK1
7000009490,1000009490,10,238,512.0,TRANSFER,PAID,35574.0,2025-05-26 05:58:44,TX-68H752LK0Z78
7000009491,1000009491,1,659,440.0,CARD,PAID,15841.08,2025-03-15 21:23:13,TX-CM6218XCC8EW
7000009492,1000009492,1,1170,247.0,CARD,PAID,14374.8,2024-09-03 01:31:10,TX-06TW20NLJJEC
7000009493,1000009493,1,874,16.0,CARD,PAID,57172.5,2024-01-16 09:32:33,TX-UYTEKVMZYQ3R
7000009494,1000009494,10,1202,326.0,TRANSFER,PAID,43560.0,2024-11-21 10:21:14,TX-VI4KQUDKT5TN
7000009495,1000009495,7,12,,CARD,FAILED,18150.0,,
7000009496,1000009496,3,220,469.0,CASH,PAID,41164.2,2025-04-13 10:17:55,TX-QLKHD6LPJJ6J
7000009497,1000009497,1,535,115.0,CARD,PAID,16673.4,2024-04-24 23:34:40,TX-XZJHSXZHL8JK
7000009498,1000009498,3,1224,250.0,CASH,PAID,41382.0,2024-09-06 21:59:52,TX-FBUUCCTZ5APP
7000009499,1000009499,1,391,600.0,CARD,PAID,35685.0,2025-08-22 16:05:35,TX-WTJY9UKUW9CF
7000009500,1000009500,1,22,262.0,CARD,PAID,30540.0,2024-09-18 00:00:48,TX-N4NDWJFZDH6X
7000009501,1000009501,1,679,315.0,CARD,PAID,60732.0,2024-11-10 12:36:49,TX-GF75Y5T6OZU6
7000009502,1000009502,1,906,309.0,CARD,PAID,45723.24,2024-11-04 10:02:22,TX-2N97WOV8GSA2
7000009503,1000009503,1,705,77.0,CARD,PAID,15841.08,2024-03-17 16:36:00,TX-7060LC17XQRX
7000009504,1000009504,1,281,243.0,CARD,PAID,34485.0,2024-08-30 00:03:40,TX-E3A9CCVB3PBB
7000009505,1000009505,1,672,448.0,CARD,PAID,49905.0,2025-03-23 06:36:36,TX-1876DF8W8JPV
7000009506,1000009506,1,1239,608.0,CARD,PAID,28788.0,2025-08-30 13:46:31,TX-BMRCX5IBU1JP
7000009507,1000009507,10,1058,572.0,TRANSFER,PAID,13721.4,2025-07-25 13:00:20,TX-3FKFO94ED8BV
7000009508,1000009508,1,371,162.0,CARD,PAID,53361.0,2024-06-10 15:00:18,TX-Q3UGL5XNL83X
7000009509,1000009509,5,1297,119.0,GATEWAY,PAID,29959.2,2024-04-28 11:33:34,TX-D9I9D8BOLSB1
7000009510,1000009510,1,528,330.0,CARD,PAID,48642.0,2024-11-25 03:19:57,TX-GXANLBG95XBK
7000009511,1000009511,1,1432,355.0,CARD,PAID,54261.0,2024-12-20 01:01:03,TX-C077U9J3ECMN
7000009512,1000009512,3,1293,545.0,CASH,PAID,39204.0,2025-06-28 20:34:45,TX-8A8SMIVM8U3M
7000009513,1000009513,1,985,310.0,CARD,PAID,51657.0,2024-11-05 21:16:36,TX-Z23C0T1X93CS
7000009514,1000009514,5,478,33.0,GATEWAY,PAID,27636.0,2024-02-02 04:39:42,TX-ZA3KHBNANPUW
7000009515,1000009515,1,752,9.0,CARD,PAID,42282.0,2024-01-09 03:15:27,TX-PXZZ1DF5ID78
7000009516,1000009516,9,892,,CARD,PENDING,58980.0,,
7000009517,1000009517,1,1308,282.0,CARD,PAID,37500.0,2024-10-08 13:15:21,TX-WDKCMT70HK2L
7000009518,1000009518,10,59,480.0,TRANSFER,PAID,53724.0,2025-04-24 13:25:33,TX-P2Y7T3VP2NYP
7000009519,1000009519,4,643,64.0,CARD,REFUNDED,35806.08,2024-03-04 09:00:48,TX-ZG0ROCN95ATC
7000009520,1000009520,5,994,558.0,GATEWAY,PAID,37200.0,2025-07-11 17:49:01,TX-18QK4TTRVLVW
7000009521,1000009521,1,165,91.0,CARD,PAID,16335.0,2024-03-31 04:12:27,TX-OSGMWYBEI3TB
7000009522,1000009522,5,1275,585.0,GATEWAY,PAID,32536.5,2025-08-07 15:23:09,TX-IY7K40WI6888
7000009523,1000009523,1,987,624.0,CARD,PAID,34170.0,2025-09-15 19:03:46,TX-5VS6J24DA56C
7000009524,1000009524,5,117,218.0,GATEWAY,PAID,36300.0,2024-08-05 02:16:11,TX-F8667DR3WTE8
7000009525,1000009525,3,1315,147.0,CASH,PAID,44104.5,2024-05-26 16:48:52,TX-Z2MVOP8950VM
7000009526,1000009526,1,517,460.0,CARD,PAID,122079.0,2025-04-04 17:03:31,TX-00QM0LQ4700Y
7000009527,1000009527,3,1256,147.0,CASH,PAID,19565.7,2024-05-26 22:15:13,TX-ART9G27DAVOX
7000009528,1000009528,3,486,440.0,CASH,PAID,31036.5,2025-03-15 15:28:33,TX-ZA19CEU7YH03
7000009529,1000009529,8,1132,,GATEWAY,FAILED,46323.24,,
7000009530,1000009530,9,139,,CARD,PENDING,41382.0,,
7000009531,1000009531,5,1330,601.0,GATEWAY,PAID,52627.5,2025-08-23 04:37:30,TX-LSFZ2OURD79U
7000009532,1000009532,1,1495,618.0,CARD,PAID,78347.1,2025-09-09 03:21:46,TX-NTGVPXNVV73N
7000009533,1000009533,5,825,580.0,GATEWAY,PAID,47020.2,2025-08-02 10:41:17,TX-KZT4V9B3U84T
7000009534,1000009534,15,538,,CASH,FAILED,32670.0,,
7000009535,1000009535,1,264,97.0,CARD,PAID,12414.6,2024-04-06 12:48:03,TX-FFW7XGXOQDBT
7000009536,1000009536,1,216,591.0,CARD,PAID,54561.0,2025-08-13 06:13:04,TX-E7CXZ7U8Q163
7000009537,1000009537,7,314,,CARD,FAILED,32670.0,,
7000009538,1000009538,3,552,239.0,CASH,PAID,45520.2,2024-08-26 06:12:57,TX-3G1M7QITVOJA
7000009539,1000009539,5,1111,272.0,GATEWAY,PAID,35685.0,2024-09-28 01:55:37,TX-8V0NSLJ0U0M9
7000009540,1000009540,1,11,356.0,CARD,PAID,37074.0,2024-12-21 20:08:58,TX-Q754IRME94TJ
7000009541,1000009541,1,857,384.0,CARD,PAID,54313.88,2025-01-18 19:55:39,TX-M2511TAE8QLH
7000009542,1000009542,1,359,557.0,CARD,PAID,71176.8,2025-07-10 16:37:54,TX-84J1XWQOAXOR
7000009543,1000009543,3,1207,105.0,CASH,PAID,18150.0,2024-04-14 20:27:00,TX-L5Z9YT1JMYH1
7000009544,1000009544,5,1341,161.0,GATEWAY,PAID,108756.9,2024-06-09 14:09:33,TX-B8K9B3PT5AVN
7000009545,1000009545,7,1297,,CARD,FAILED,36474.0,,
7000009546,1000009546,5,1343,552.0,GATEWAY,PAID,73209.6,2025-07-05 08:57:56,TX-226AAEYRSOUE
7000009547,1000009547,5,1391,455.0,GATEWAY,PAID,18987.0,2025-03-30 14:30:41,TX-1YCUDG0UCT6H
7000009548,1000009548,4,1491,257.0,CARD,REFUNDED,32670.0,2024-09-13 06:02:52,TX-ZWBWAETY0Z30
7000009549,1000009549,1,1173,20.0,CARD,PAID,44188.8,2024-01-20 06:09:35,TX-R49R3259QAVV
7000009550,1000009550,1,299,23.0,CARD,PAID,25022.4,2024-01-23 21:15:54,TX-T8MUDWAMON6K
7000009551,1000009551,5,561,370.0,GATEWAY,PAID,95289.6,2025-01-04 15:11:45,TX-VIFHX6M07ZWC
7000009552,1000009552,1,786,197.0,CARD,PAID,13968.0,2024-07-15 16:29:31,TX-2I31J19XVRLT
7000009553,1000009553,5,1,555.0,GATEWAY,PAID,15901.5,2025-07-08 09:36:30,TX-WF5TJRSSQFN2
7000009554,1000009554,1,712,561.0,CARD,PAID,19604.62,2025-07-14 23:25:53,TX-2XOAPKQN6CUZ
7000009555,1000009555,1,1172,437.0,CARD,PAID,36774.0,2025-03-12 09:06:03,TX-BUP16I36AGWQ
7000009556,1000009556,3,687,491.0,CASH,PAID,34303.5,2025-05-05 03:17:17,TX-DOPW1E2O9KW4
7000009557,1000009557,2,162,,GATEWAY,PENDING,50505.0,,
7000009558,1000009558,1,493,569.0,CARD,PAID,40104.0,2025-07-22 09:57:46,TX-PT6YWK73WKWF
7000009559,1000009559,3,1118,345.0,CASH,PAID,65521.5,2024-12-10 13:16:38,TX-BBDVIHTZRVKV
7000009560,1000009560,7,795,,CARD,FAILED,44460.0,,
7000009561,1000009561,5,1074,355.0,GATEWAY,PAID,55350.0,2024-12-20 15:19:21,TX-8P20SYY1XAL3
7000009562,1000009562,1,476,312.0,CARD,PAID,41130.0,2024-11-07 14:46:06,TX-0O0CRN5C2B2B
7000009563,1000009563,15,1450,,CASH,FAILED,15652.56,,
7000009564,1000009564,1,104,395.0,CARD,PAID,69807.0,2025-01-29 00:32:29,TX-2DUHF5OOPJZX
7000009565,1000009565,1,284,221.0,CARD,PAID,42582.0,2024-08-08 01:42:26,TX-0ZPRQNT09KB0
7000009566,1000009566,1,1322,639.0,CARD,PAID,45060.0,2025-09-30 12:28:00,TX-MGXK1TG30PYZ
7000009567,1000009567,12,445,,CASH,PENDING,42688.8,,
7000009568,1000009568,8,1380,,GATEWAY,FAILED,46957.68,,
7000009569,1000009569,1,750,326.0,CARD,PAID,46938.0,2024-11-21 21:45:16,TX-A6S8DJIODAG4
7000009570,1000009570,1,241,636.0,CARD,PAID,33359.7,2025-09-27 01:20:07,TX-KETUXXWTB19S
7000009571,1000009571,1,513,632.0,CARD,PAID,28967.4,2025-09-23 13:30:27,TX-Q8P2NA47UZTP
7000009572,1000009572,1,1425,98.0,CARD,PAID,88320.0,2024-04-07 02:55:48,TX-ULEW41MEGQO9
7000009573,1000009573,7,1107,,CARD,FAILED,59761.5,,
7000009574,1000009574,1,423,216.0,CARD,PAID,47146.2,2024-08-03 02:31:34,TX-1DQVBRI01ERJ
7000009575,1000009575,1,1465,249.0,CARD,PAID,66792.0,2024-09-05 10:52:29,TX-V8L3TOWACX41
7000009576,1000009576,1,674,553.0,CARD,PAID,47916.0,2025-07-06 22:41:03,TX-PGPNDL114MZY
7000009577,1000009577,3,128,536.0,CASH,PAID,28459.2,2025-06-19 15:31:07,TX-NW1BRQMB9PW2
7000009578,1000009578,1,78,104.0,CARD,PAID,33870.0,2024-04-13 11:54:12,TX-H8FS7VIUGURG
7000009579,1000009579,1,216,188.0,CARD,PAID,50205.0,2024-07-06 23:14:12,TX-P28V2MPZJNKU
7000009580,1000009580,5,666,579.0,GATEWAY,PAID,53161.35,2025-08-01 09:15:12,TX-R1JQOKUZM389
7000009581,1000009581,1,842,190.0,CARD,PAID,13968.0,2024-07-08 16:20:13,TX-0DOR7WXOE0UD
7000009582,1000009582,10,1154,466.0,TRANSFER,PAID,23522.4,2025-04-10 02:53:06,TX-0YNURD00GQWY
7000009583,1000009583,1,548,18.0,CARD,PAID,61746.3,2024-01-18 05:17:19,TX-6JFM6G6C4WKR
7000009584,1000009584,1,1287,129.0,CARD,PAID,36837.0,2024-05-08 18:43:44,TX-DQBNY6MZWWHZ
7000009585,1000009585,1,1322,86.0,CARD,PAID,46023.24,2024-03-26 18:34:42,TX-AJDW4670AL0H
7000009586,1000009586,3,487,233.0,CASH,PAID,39204.0,2024-08-20 23:12:54,TX-LGFM8U6E5I1L
7000009587,1000009587,5,1003,108.0,GATEWAY,PAID,42282.0,2024-04-17 16:11:31,TX-2WB0BRHJDJ4B
7000009588,1000009588,1,445,578.0,CARD,PAID,29940.0,2025-07-31 16:17:59,TX-OD47MD1THOHO
7000009589,1000009589,5,402,128.0,GATEWAY,PAID,87148.8,2024-05-07 02:48:03,TX-CUZ9EK2WCHV7
7000009590,1000009590,1,925,161.0,CARD,PAID,29040.0,2024-06-09 10:19:44,TX-6DZKIQZX6Y3P
7000009591,1000009591,10,1308,558.0,TRANSFER,PAID,51618.6,2025-07-11 03:57:18,TX-Q2317QMZM804
7000009592,1000009592,10,995,550.0,TRANSFER,PAID,17242.5,2025-07-03 19:06:03,TX-UT4E0J2VAP31
7000009593,1000009593,1,539,567.0,CARD,PAID,41382.0,2025-07-20 03:41:21,TX-YZ30V8UHUJAX
7000009594,1000009594,1,1340,599.0,CARD,PAID,42582.0,2025-08-21 07:50:21,TX-HWDX6ZJT77P2
7000009595,1000009595,7,1072,,CARD,FAILED,45926.52,,
7000009596,1000009596,10,942,102.0,TRANSFER,PAID,51727.5,2024-04-11 19:25:35,TX-727A4KQ193QU
7000009597,1000009597,7,1270,,CARD,FAILED,41737.5,,
7000009598,1000009598,1,929,370.0,CARD,PAID,44324.4,2025-01-04 16:10:22,TX-N0IA78XQUPM8
7000009599,1000009599,1,1487,433.0,CARD,PAID,45520.2,2025-03-08 01:21:19,TX-D87K634JT75Y
7000009600,1000009600,1,437,83.0,CARD,PAID,48024.9,2024-03-23 21:39:50,TX-6ZS1HB4O83BB
7000009601,1000009601,5,554,352.0,GATEWAY,PAID,24422.4,2024-12-17 08:11:21,TX-AVZY2SX0LE2K
7000009602,1000009602,1,948,4.0,CARD,PAID,19350.0,2024-01-04 03:25:54,TX-2Q1IHKH3BCS5
7000009603,1000009603,5,397,199.0,GATEWAY,PAID,51226.56,2024-07-17 09:41:51,TX-YJV136KJL9H7
7000009604,1000009604,10,988,107.0,TRANSFER,PAID,23522.4,2024-04-16 03:54:09,TX-X7Y04EJQHH4Z
7000009605,1000009605,1,1216,543.0,CARD,PAID,35985.0,2025-06-26 08:07:24,TX-90O89SVKJKLP
7000009606,1000009606,1,503,634.0,CARD,PAID,18676.35,2025-09-25 19:45:21,TX-TC7VRJ1WFDA7
7000009607,1000009607,1,687,113.0,CARD,PAID,73727.4,2024-04-22 21:10:57,TX-EU086JEPD6AP
7000009608,1000009608,5,1278,149.0,GATEWAY,PAID,81510.12,2024-05-28 14:19:16,TX-9H9KGHSHO3MR
7000009609,1000009609,3,114,227.0,CASH,PAID,13068.0,2024-08-14 08:13:36,TX-K1E8L17FBWPQ
7000009610,1000009610,1,1315,242.0,CARD,PAID,51727.5,2024-08-29 10:26:03,TX-V4FEJQ0Y1STQ
7000009611,1000009611,1,436,195.0,CARD,PAID,54488.4,2024-07-13 05:41:42,TX-HD2R9LNR7CZA
7000009612,1000009612,7,54,,CARD,FAILED,63026.16,,
7000009613,1000009613,5,887,527.0,GATEWAY,PAID,58372.5,2025-06-10 05:02:46,TX-VL5JCWZ2R08T
7000009614,1000009614,3,852,601.0,CASH,PAID,35574.0,2025-08-23 07:03:40,TX-H0IN6T3E6YMH
7000009615,1000009615,9,176,,CARD,PENDING,50505.0,,
7000009616,1000009616,3,996,360.0,CASH,PAID,109480.8,2024-12-25 23:37:23,TX-O25KBDOJ2S1C
7000009617,1000009617,1,942,261.0,CARD,PAID,47454.75,2024-09-17 19:45:22,TX-79GKDF3PPHMY
7000009618,1000009618,15,909,,CASH,FAILED,80449.88,,
7000009619,1000009619,1,610,495.0,CARD,PAID,16008.3,2025-05-09 09:44:49,TX-X5I2WFMI5ND0
7000009620,1000009620,1,79,530.0,CARD,PAID,79315.5,2025-06-13 12:51:32,TX-556WQHTL8WVY
7000009621,1000009621,1,1003,282.0,CARD,PAID,57800.25,2024-10-08 06:28:54,TX-SH60FII0NQKE
7000009622,1000009622,7,1140,,CARD,FAILED,35574.0,,
7000009623,1000009623,1,887,2.0,CARD,PAID,37933.5,2024-01-02 11:22:00,TX-WMB0RX2VUZHL
7000009624,1000009624,1,396,468.0,CARD,PAID,27442.8,2025-04-12 23:40:42,TX-WV28SU1PE3JN
7000009625,1000009625,1,1193,287.0,CARD,PAID,99645.6,2024-10-13 09:46:27,TX-RN71OP4QES1L
7000009626,1000009626,1,1010,618.0,CARD,PAID,49116.0,2025-09-09 06:55:25,TX-EXAWHEIBJKMF
7000009627,1000009627,1,327,71.0,CARD,PAID,30540.0,2024-03-11 03:03:49,TX-LK7D3QU7U5FH
7000009628,1000009628,3,368,194.0,CASH,PAID,15652.56,2024-07-12 18:42:06,TX-X773QVLZS6OA
7000009629,1000009629,10,961,205.0,TRANSFER,PAID,42688.8,2024-07-23 23:42:59,TX-VACE7DS3GFLB
7000009630,1000009630,5,52,394.0,GATEWAY,PAID,102504.75,2025-01-28 21:39:39,TX-N6LJQV270L3B
7000009631,1000009631,3,1300,352.0,CASH,PAID,56900.25,2024-12-17 20:34:23,TX-3Q80UR7SX4Z7
