address_id,line1,city,province_name,postal_code,country_code
2413,Calle 6600,Río Cuarto,Córdoba,3900,AR
2414,Calle 5477,La Plata,Buenos Aires,8360,AR
2415,Calle 6004,Santa Fe,Santa Fe,6678,AR
2416,Calle 5226,CABA,Buenos Aires,1047,AR
2417,Calle 8142,La Plata,Buenos Aires,1815,AR
2418,Calle 5607,Córdoba,Córdoba,8526,AR
2419,Calle 4563,CABA,Buenos Aires,6375,AR
2420,Calle 7955,CABA,Buenos Aires,3636,AR
2421,Calle 1477,Córdoba,Córdoba,7381,AR
2422,Calle 103,Godoy Cruz,Mendoza,6757,AR
2423,Calle 1499,Córdoba,Córdoba,1016,AR
2424,Calle 1412,Rosario,Santa Fe,2324,AR
2425,Calle 7219,Córdoba,Córdoba,4270,AR
2426,Calle 7049,CABA,Buenos Aires,1075,AR
2427,Calle 1420,Mar del Plata,Buenos Aires,6361,AR
2428,Calle 2308,Mar del Plata,Buenos Aires,7769,AR
2429,Calle 5647,Villa Carlos Paz,Córdoba,5571,AR
2430,Calle 1444,Santa Fe,Santa Fe,8768,AR
2431,Calle 1355,Rafaela,Santa Fe,1581,AR
2432,Calle 5764,CABA,Buenos Aires,4633,AR
2433,Calle 3496,La Plata,Buenos Aires,5194,AR
2434,Calle 5528,Rosario,Santa Fe,7645,AR
2435,Calle 638,Godoy Cruz,Mendoza,4174,AR
2436,Calle 4119,Mar del Plata,Buenos Aires,9964,AR
2437,Calle 3734,Godoy Cruz,Mendoza,7650,AR
2438,Calle 5473,La Plata,Buenos Aires,5533,AR
2439,Calle 5498,La Plata,Buenos Aires,7505,AR
2440,Calle 160,CABA,Buenos Aires,6317,AR
2441,Calle 5071,Mar del Plata,Buenos Aires,4826,AR
2442,Calle 7581,Mendoza,Mendoza,1312,AR
2443,Calle 7294,La Plata,Buenos Aires,3902,AR
2444,Calle 6078,Villa Carlos Paz,Córdoba,2362,AR
2445,Calle 2216,Mendoza,Mendoza,6854,AR
2446,Calle 832,La Plata,Buenos Aires,6525,AR
2447,Calle 5686,Rosario,Santa Fe,8211,AR
2448,Calle 719,La Plata,Buenos Aires,4133,AR
2449,Calle 812,Mar del Plata,Buenos Aires,1459,AR
2450,Calle 789,Córdoba,Córdoba,4542,AR
2451,Calle 3331,Rosario,Santa Fe,1049,AR
2452,Calle 3515,CABA,Buenos Aires,2055,AR
2453,Calle 1537,Mar del Plata,Buenos Aires,3855,AR
2454,Calle 6125,CABA,Buenos Aires,3400,AR
2455,Calle 545,CABA,Buenos Aires,1213,AR
2456,Calle 8971,La Plata,Buenos Aires,8196,AR
2457,Calle 3959,Mar del Plata,Buenos Aires,3053,AR
2458,Calle 4735,Río Cuarto,Córdoba,4686,AR
2459,Calle 7512,La Plata,Buenos Aires,6375,AR
2460,Calle 5701,Mar del Plata,Buenos Aires,4481,AR
2461,Calle 6409,CABA,Buenos Aires,8526,AR
2462,Calle 1002,Mar del Plata,Buenos Aires,4585,AR
2463,Calle 1143,CABA,Buenos Aires,1652,AR
2464,Calle 5836,Rosario,Santa Fe,9362,AR
2465,Calle 1912,CABA,Buenos Aires,8275,AR
2466,Calle 107,Rafaela,Santa Fe,8479,AR
2467,Calle 9118,Rafaela,Santa Fe,4048,AR
2468,Calle 9726,Mar del Plata,Buenos Aires,7475,AR
2469,Calle 6867,CABA,Buenos Aires,3317,AR
2470,Calle 3057,Mar del Plata,Buenos Aires,8591,AR
2471,Calle 18,Córdoba,Córdoba,6640,AR
2472,Calle 101,Mar del Plata,Buenos Aires,3756,AR
2473,Calle 2801,Río Cuarto,Córdoba,9556,AR
2474,Calle 5998,Río Cuarto,Córdoba,2743,AR
2475,Calle 8775,CABA,Buenos Aires,6127,AR
2476,Calle 2744,Villa Carlos Paz,Córdoba,7254,AR
2477,Calle 825,Mar del Plata,Buenos Aires,9765,AR
2478,Calle 9973,La Plata,Buenos Aires,3824,AR
2479,Calle 876,La Plata,Buenos Aires,3754,AR
2480,Calle 2911,CABA,Buenos Aires,9792,AR
2481,Calle 2217,Córdoba,Córdoba,5128,AR
2482,Calle 4568,La Plata,Buenos Aires,9599,AR
2483,Calle 9459,La Plata,Buenos Aires,1167,AR
2484,Calle 214,Río Cuarto,Córdoba,1830,AR
2485,Calle 2446,San Rafael,Mendoza,8191,AR
2486,Calle 1692,CABA,Buenos Aires,1678,AR
2487,Calle 5497,La Plata,Buenos Aires,7485,AR
2488,Calle 5644,CABA,Buenos Aires,8208,AR
2489,Calle 9578,La Plata,Buenos Aires,3163,AR
2490,Calle 2653,Río Cuarto,Córdoba,2212,AR
2491,Calle 670,Mar del Plata,Buenos Aires,2955,AR
2492,Calle 8868,Mar del Plata,Buenos Aires,7420,AR
2493,Calle 3327,CABA,Buenos Aires,1229,AR
2494,Calle 9129,La Plata,Buenos Aires,8544,AR
2495,Calle 6456,Mar del Plata,Buenos Aires,6931,AR
2496,Calle 4702,Mar del Plata,Buenos Aires,8224,AR
2497,Calle 5017,CABA,Buenos Aires,7829,AR
2498,Calle 9905,Mar del Plata,Buenos Aires,4109,AR
2499,Calle 2207,Santa Fe,Santa Fe,5841,AR
2500,Calle 2252,La Plata,Buenos Aires,5367,AR
2501,Calle 8409,Mar del Plata,Buenos Aires,2607,AR
2502,Calle 5098,CABA,Buenos Aires,5319,AR
2503,Calle 3923,La Plata,Buenos Aires,8551,AR
2504,Calle 944,Rafaela,Santa Fe,4684,AR
2505,Calle 570,CABA,Buenos Aires,2289,AR
2506,Calle 8184,Rafaela,Santa Fe,5375,AR
2507,Calle 6397,Rafaela,Santa Fe,9181,AR
2508,Calle 9615,Santa Fe,Santa Fe,6496,AR
2509,Calle 7154,CABA,Buenos Aires,5437,AR
2510,Calle 9743,Mar del Plata,Buenos Aires,8059,AR
2511,Calle 1296,Mendoza,Mendoza,7061,AR
2512,Calle 9383,CABA,Buenos Aires,9323,AR
2513,Calle 6539,Rosario,Santa Fe,7081,AR
2514,Calle 2978,La Plata,Buenos Aires,8425,AR
2515,Calle 9643,La Plata,Buenos Aires,7304,AR
2516,Calle 863,Godoy Cruz,Mendoza,5060,AR
2517,Calle 4932,Mendoza,Mendoza,1914,AR
2518,Calle 7503,Córdoba,Córdoba,1491,AR
2519,Calle 1999,Río Cuarto,Córdoba,3736,AR
2520,Calle 6036,Mendoza,Mendoza,2513,AR
2521,Calle 3427,CABA,Buenos Aires,3887,AR
2522,Calle 7548,Rafaela,Santa Fe,1796,AR
2523,Calle 2681,Mar del Plata,Buenos Aires,9667,AR
2524,Calle 2419,Rafaela,Santa Fe,8421,AR
2525,Calle 5308,Villa Carlos Paz,Córdoba,8668,AR
2526,Calle 765,CABA,Buenos Aires,3498,AR
2527,Calle 403,Mendoza,Mendoza,1595,AR
2528,Calle 2920,Godoy Cruz,Mendoza,6065,AR
2529,Calle 3193,Mar del Plata,Buenos Aires,5933,AR
2530,Calle 2023,San Rafael,Mendoza,9099,AR
2531,Calle 1993,Mendoza,Mendoza,6751,AR
2532,Calle 2884,La Plata,Buenos Aires,8940,AR
2533,Calle 6120,Mar del Plata,Buenos Aires,4844,AR
2534,Calle 7254,Mar del Plata,Buenos Aires,9555,AR
2535,Calle 7761,La Plata,Buenos Aires,6800,AR
2536,Calle 6994,La Plata,Buenos Aires,1569,AR
2537,Calle 9032,CABA,Buenos Aires,7374,AR
2538,Calle 8285,Rosario,Santa Fe,1632,AR
2539,Calle 2556,CABA,Buenos Aires,4641,AR
2540,Calle 2997,Río Cuarto,Córdoba,8122,AR
2541,Calle 6596,La Plata,Buenos Aires,8251,AR
2542,Calle 3551,CABA,Buenos Aires,3644,AR
2543,Calle 9953,CABA,Buenos Aires,6670,AR
2544,Calle 9275,San Rafael,Mendoza,3926,AR
2545,Calle 2999,La Plata,Buenos Aires,7088,AR
2546,Calle 7845,Mendoza,Mendoza,9709,AR
2547,Calle 8058,Mar del Plata,Buenos Aires,1103,AR
2548,Calle 9157,Córdoba,Córdoba,3432,AR
2549,Calle 3601,Rosario,Santa Fe,1939,AR
2550,Calle 6543,Rafaela,Santa Fe,6986,AR
2551,Calle 4536,Mar del Plata,Buenos Aires,6217,AR
2552,Calle 1103,Córdoba,Córdoba,5385,AR
2553,Calle 5607,Mar del Plata,Buenos Aires,1277,AR
2554,Calle 9707,Villa Carlos Paz,Córdoba,8386,AR
2555,Calle 987,CABA,Buenos Aires,1297,AR
2556,Calle 245,CABA,Buenos Aires,2574,AR
2557,Calle 2453,Córdoba,Córdoba,4991,AR
2558,Calle 6612,San Rafael,Mendoza,7651,AR
2559,Calle 7776,Río Cuarto,Córdoba,7985,AR
2560,Calle 1310,Rosario,Santa Fe,8173,AR
2561,Calle 7543,Córdoba,Córdoba,9924,AR
2562,Calle 3408,Mar del Plata,Buenos Aires,4326,AR
2563,Calle 6263,Río Cuarto,Córdoba,1505,AR
2564,Calle 5487,Río Cuarto,Córdoba,3371,AR
2565,Calle 1135,Mar del Plata,Buenos Aires,8967,AR
2566,Calle 9225,La Plata,Buenos Aires,8863,AR
2567,Calle 2299,Córdoba,Córdoba,7482,AR
2568,Calle 7132,Mar del Plata,Buenos Aires,8337,AR
2569,Calle 6878,Mendoza,Mendoza,7989,AR
2570,Calle 542,La Plata,Buenos Aires,6783,AR
2571,Calle 3264,Villa Carlos Paz,Córdoba,5462,AR
2572,Calle 7609,CABA,Buenos Aires,6867,AR
2573,Calle 3650,Villa Carlos Paz,Córdoba,7077,AR
2574,Calle 6030,Córdoba,Córdoba,9667,AR
2575,Calle 3382,Mar del Plata,Buenos Aires,2283,AR
2576,Calle 9169,Río Cuarto,Córdoba,6712,AR
2577,Calle 4064,La Plata,Buenos Aires,5786,AR
2578,Calle 1196,La Plata,Buenos Aires,7480,AR
2579,Calle 4235,Rosario,Santa Fe,5670,AR
2580,Calle 6717,Villa Carlos Paz,Córdoba,3393,AR
2581,Calle 8201,La Plata,Buenos Aires,4580,AR
2582,Calle 9546,Río Cuarto,Córdoba,3583,AR
2583,Calle 7300,San Rafael,Mendoza,2886,AR
2584,Calle 5355,Santa Fe,Santa Fe,4157,AR
2585,Calle 6071,Villa Carlos Paz,Córdoba,3058,AR
2586,Calle 4945,CABA,Buenos Aires,5987,AR
2587,Calle 3661,Mendoza,Mendoza,3317,AR
2588,Calle 3343,CABA,Buenos Aires,7446,AR
2589,Calle 6417,Mar del Plata,Buenos Aires,8722,AR
2590,Calle 1293,Villa Carlos Paz,Córdoba,2126,AR
2591,Calle 4889,Río Cuarto,Córdoba,7497,AR
2592,Calle 3651,CABA,Buenos Aires,1787,AR
2593,Calle 3122,CABA,Buenos Aires,1548,AR
2594,Calle 4797,La Plata,Buenos Aires,4406,AR
2595,Calle 7386,CABA,Buenos Aires,9264,AR
2596,Calle 460,Rafaela,Santa Fe,3307,AR
2597,Calle 822,Mar del Plata,Buenos Aires,8983,AR
2598,Calle 7632,Rosario,Santa Fe,5949,AR
2599,Calle 2543,Rosario,Santa Fe,1768,AR
2600,Calle 9987,Mar del Plata,Buenos Aires,6543,AR
2601,Calle 2613,La Plata,Buenos Aires,9524,AR
2602,Calle 153,Córdoba,Córdoba,6409,AR
2603,Calle 3532,Córdoba,Córdoba,1359,AR
2604,Calle 7676,La Plata,Buenos Aires,8008,AR
2605,Calle 7169,CABA,Buenos Aires,6691,AR
2606,Calle 929,Mar del Plata,Buenos Aires,4450,AR
2607,Calle 3782,CABA,Buenos Aires,8989,AR
2608,Calle 4438,CABA,Buenos Aires,3081,AR
2609,Calle 9528,CABA,Buenos Aires,8441,AR
2610,Calle 2170,San Rafael,Mendoza,1958,AR
2611,Calle 6777,Rafaela,Santa Fe,2664,AR
2612,Calle 8114,Río Cuarto,Córdoba,2734,AR
2613,Calle 6330,Mendoza,Mendoza,9795,AR
2614,Calle 7687,Mar del Plata,Buenos Aires,9286,AR
2615,Calle 9811,La Plata,Buenos Aires,7312,AR
2616,Calle 4174,Santa Fe,Santa Fe,5053,AR
2617,Calle 7396,CABA,Buenos Aires,2633,AR
2618,Calle 1954,CABA,Buenos Aires,4861,AR
2619,Calle 6815,San Rafael,Mendoza,2211,AR
2620,Calle 4774,Santa Fe,Santa Fe,3474,AR
2621,Calle 4126,Mar del Plata,Buenos Aires,6215,AR
2622,Calle 2876,CABA,Buenos Aires,5170,AR
2623,Calle 2979,La Plata,Buenos Aires,5739,AR
2624,Calle 2887,La Plata,Buenos Aires,5270,AR
2625,Calle 3200,Rosario,Santa Fe,9840,AR
2626,Calle 4824,La Plata,Buenos Aires,5992,AR
2627,Calle 8333,Santa Fe,Santa Fe,1192,AR
2628,Calle 170,CABA,Buenos Aires,9314,AR
2629,Calle 3105,La Plata,Buenos Aires,5216,AR
2630,Calle 3428,Mar del Plata,Buenos Aires,7784,AR
2631,Calle 8160,La Plata,Buenos Aires,3621,AR
2632,Calle 6855,Córdoba,Córdoba,9892,AR
2633,Calle 2193,Mar del Plata,Buenos Aires,3583,AR
2634,Calle 1169,Córdoba,Córdoba,1688,AR
2635,Calle 9529,Villa Carlos Paz,Córdoba,5003,AR
2636,Calle 6695,Córdoba,Córdoba,3947,AR
2637,Calle 5493,CABA,Buenos Aires,6564,AR
2638,Calle 1753,Mar del Plata,Buenos Aires,1714,AR
2639,Calle 2573,Córdoba,Córdoba,3896,AR
2640,Calle 1250,CABA,Buenos Aires,9378,AR
2641,Calle 2518,Río Cuarto,Córdoba,9778,AR
2642,Calle 139,Godoy Cruz,Mendoza,9697,AR
2643,Calle 959,Mar del Plata,Buenos Aires,3188,AR
2644,Calle 2911,La Plata,Buenos Aires,8245,AR
2645,Calle 8533,La Plata,Buenos Aires,7581,AR
2646,Calle 5093,Godoy Cruz,Mendoza,3118,AR
2647,Calle 1832,CABA,Buenos Aires,3372,AR
2648,Calle 281,CABA,Buenos Aires,1745,AR
2649,Calle 8715,La Plata,Buenos Aires,8956,AR
2650,Calle 1834,San Rafael,Mendoza,3513,AR
2651,Calle 4550,Río Cuarto,Córdoba,3635,AR
2652,Calle 9004,Córdoba,Córdoba,8077,AR
2653,Calle 2755,Mar del Plata,Buenos Aires,1088,AR
2654,Calle 2643,San Rafael,Mendoza,9912,AR
2655,Calle 64,CABA,Buenos Aires,6351,AR
2656,Calle 3850,Mar del Plata,Buenos Aires,6820,AR
2657,Calle 2801,Villa Carlos Paz,Córdoba,1977,AR
2658,Calle 7082,Mar del Plata,Buenos Aires,4998,AR
2659,Calle 3389,Mar del Plata,Buenos Aires,4339,AR
2660,Calle 1365,Santa Fe,Santa Fe,9885,AR
2661,Calle 1717,La Plata,Buenos Aires,2780,AR
2662,Calle 2541,Mendoza,Mendoza,4295,AR
2663,Calle 1625,Córdoba,Córdoba,6723,AR
2664,Calle 1038,Mar del Plata,Buenos Aires,1324,AR
2665,Calle 8078,Godoy Cruz,Mendoza,7922,AR
2666,Calle 103,Rosario,Santa Fe,5364,AR
2667,Calle 2088,Rafaela,Santa Fe,7713,AR
2668,Calle 1814,Mar del Plata,Buenos Aires,9736,AR
2669,Calle 5734,La Plata,Buenos Aires,1272,AR
2670,Calle 6040,Villa Carlos Paz,Córdoba,3798,AR
2671,Calle 2267,Córdoba,Córdoba,6047,AR
2672,Calle 5627,Córdoba,Córdoba,8129,AR
2673,Calle 4881,Rafaela,Santa Fe,8291,AR
2674,Calle 6751,Córdoba,Córdoba,2031,AR
2675,Calle 7937,Villa Carlos Paz,Córdoba,8492,AR
2676,Calle 4177,Villa Carlos Paz,Córdoba,7645,AR
2677,Calle 3171,Mar del Plata,Buenos Aires,2843,AR
2678,Calle 7510,La Plata,Buenos Aires,4379,AR
2679,Calle 8737,Río Cuarto,Córdoba,9744,AR
2680,Calle 162,La Plata,Buenos Aires,1162,AR
2681,Calle 515,Mendoza,Mendoza,8515,AR
2682,Calle 9059,La Plata,Buenos Aires,9918,AR
2683,Calle 5875,La Plata,Buenos Aires,1008,AR
2684,Calle 9103,Rafaela,Santa Fe,6404,AR
2685,Calle 9029,Mar del Plata,Buenos Aires,5291,AR
2686,Calle 3876,Villa Carlos Paz,Córdoba,7071,AR
2687,Calle 753,CABA,Buenos Aires,7607,AR
2688,Calle 5831,Río Cuarto,Córdoba,6856,AR
2689,Calle 4278,Mar del Plata,Buenos Aires,9869,AR
2690,Calle 849,Mar del Plata,Buenos Aires,2938,AR
2691,Calle 573,La Plata,Buenos Aires,8007,AR
2692,Calle 780,Rosario,Santa Fe,5964,AR
2693,Calle 709,Mar del Plata,Buenos Aires,6618,AR
2694,Calle 6132,Villa Carlos Paz,Córdoba,7190,AR
2695,Calle 1915,Rosario,Santa Fe,8826,AR
2696,Calle 2921,La Plata,Buenos Aires,1129,AR
2697,Calle 4832,Mar del Plata,Buenos Aires,9174,AR
2698,Calle 4974,La Plata,Buenos Aires,7100,AR
2699,Calle 2798,Villa Carlos Paz,Córdoba,6120,AR
2700,Calle 2248,CABA,Buenos Aires,4574,AR
2701,Calle 924,Mar del Plata,Buenos Aires,7461,AR
2702,Calle 1114,Córdoba,Córdoba,3345,AR
2703,Calle 4436,La Plata,Buenos Aires,6677,AR
2704,Calle 5264,Mar del Plata,Buenos Aires,3964,AR
2705,Calle 2293,La Plata,Buenos Aires,7653,AR
2706,Calle 8016,Godoy Cruz,Mendoza,8350,AR
2707,Calle 8669,CABA,Buenos Aires,6054,AR
2708,Calle 5035,La Plata,Buenos Aires,6998,AR
2709,Calle 4876,CABA,Buenos Aires,2837,AR
2710,Calle 4920,Mar del Plata,Buenos Aires,4267,AR
2711,Calle 3329,Mar del Plata,Buenos Aires,9000,AR
2712,Calle 3199,CABA,Buenos Aires,7902,AR
2713,Calle 3294,Rosario,Santa Fe,7997,AR
2714,Calle 8765,Mar del Plata,Buenos Aires,6777,AR
2715,Calle 3217,La Plata,Buenos Aires,4013,AR
2716,Calle 2975,Villa Carlos Paz,Córdoba,7694,AR
2717,Calle 5365,Rosario,Santa Fe,9386,AR
2718,Calle 1760,Mar del Plata,Buenos Aires,4080,AR
2719,Calle 8136,La Plata,Buenos Aires,8253,AR
2720,Calle 6513,San Rafael,Mendoza,4677,AR
2721,Calle 9629,Rosario,Santa Fe,7161,AR
2722,Calle 863,La Plata,Buenos Aires,1605,AR
2723,Calle 9079,Mar del Plata,Buenos Aires,1277,AR
2724,Calle 5577,San Rafael,Mendoza,9852,AR
2725,Calle 4711,Villa Carlos Paz,Córdoba,7387,AR
2726,Calle 8466,Río Cuarto,Córdoba,7073,AR
2727,Calle 8033,La Plata,Buenos Aires,9518,AR
2728,Calle 1822,San Rafael,Mendoza,3350,AR
2729,Calle 7582,Mar del Plata,Buenos Aires,3255,AR
2730,Calle 9969,CABA,Buenos Aires,1235,AR
2731,Calle 4903,Rafaela,Santa Fe,5356,AR
2732,Calle 8571,CABA,Buenos Aires,2359,AR
2733,Calle 487,Río Cuarto,Córdoba,8117,AR
2734,Calle 9472,CABA,Buenos Aires,9827,AR
2735,Calle 9445,La Plata,Buenos Aires,2726,AR
2736,Calle 6069,CABA,Buenos Aires,7929,AR
2737,Calle 1466,La Plata,Buenos Aires,9267,AR
2738,Calle 7614,Rafaela,Santa Fe,4197,AR
2739,Calle 1992,Córdoba,Córdoba,2307,AR
2740,Calle 2059,Mar del Plata,Buenos Aires,3202,AR
2741,Calle 6990,CABA,Buenos Aires,9701,AR
2742,Calle 8230,Rosario,Santa Fe,5643,AR
2743,Calle 4905,CABA,Buenos Aires,4384,AR
2744,Calle 8699,La Plata,Buenos Aires,7587,AR
2745,Calle 3556,Mendoza,Mendoza,5019,AR
2746,Calle 989,Mar del Plata,Buenos Aires,9921,AR
2747,Calle 1481,Godoy Cruz,Mendoza,8378,AR
2748,Calle 6322,La Plata,Buenos Aires,4046,AR
2749,Calle 1660,CABA,Buenos Aires,7437,AR
2750,Calle 3932,Río Cuarto,Córdoba,8486,AR
2751,Calle 9741,Rafaela,Santa Fe,7715,AR
2752,Calle 4834,CABA,Buenos Aires,7188,AR
2753,Calle 6754,Mar del Plata,Buenos Aires,8566,AR
2754,Calle 5485,Córdoba,Córdoba,7710,AR
2755,Calle 2039,La Plata,Buenos Aires,3217,AR
2756,Calle 4327,Mendoza,Mendoza,4416,AR
2757,Calle 1679,Mar del Plata,Buenos Aires,5433,AR
2758,Calle 3767,Mar del Plata,Buenos Aires,1354,AR
2759,Calle 6855,Córdoba,Córdoba,1058,AR
2760,Calle 4559,Mar del Plata,Buenos Aires,5417,AR
2761,Calle 1834,Santa Fe,Santa Fe,9808,AR
2762,Calle 2020,La Plata,Buenos Aires,1348,AR
2763,Calle 1964,Rafaela,Santa Fe,1575,AR
2764,Calle 9678,CABA,Buenos Aires,9310,AR
2765,Calle 7262,La Plata,Buenos Aires,9388,AR
2766,Calle 6631,Córdoba,Córdoba,1228,AR
2767,Calle 139,Mar del Plata,Buenos Aires,6719,AR
2768,Calle 6868,Mar del Plata,Buenos Aires,7486,AR
2769,Calle 648,CABA,Buenos Aires,4811,AR
2770,Calle 5835,Río Cuarto,Córdoba,1119,AR
2771,Calle 323,Rosario,Santa Fe,5458,AR
2772,Calle 4436,Córdoba,Córdoba,1974,AR
2773,Calle 1619,Villa Carlos Paz,Córdoba,5539,AR
2774,Calle 9624,Mendoza,Mendoza,3474,AR
2775,Calle 6667,San Rafael,Mendoza,7114,AR
2776,Calle 2362,Godoy Cruz,Mendoza,5342,AR
2777,Calle 1768,CABA,Buenos Aires,1580,AR
2778,Calle 7072,Mar del Plata,Buenos Aires,4524,AR
2779,Calle 8949,CABA,Buenos Aires,1918,AR
2780,Calle 9742,Rosario,Santa Fe,7784,AR
2781,Calle 3221,La Plata,Buenos Aires,1163,AR
2782,Calle 5129,Mar del Plata,Buenos Aires,9108,AR
2783,Calle 202,Mar del Plata,Buenos Aires,8560,AR
2784,Calle 7397,CABA,Buenos Aires,2788,AR
2785,Calle 9280,La Plata,Buenos Aires,2238,AR
2786,Calle 1966,CABA,Buenos Aires,5576,AR
2787,Calle 1818,Santa Fe,Santa Fe,8765,AR
2788,Calle 4013,La Plata,Buenos Aires,4695,AR
2789,Calle 3010,CABA,Buenos Aires,7509,AR
2790,Calle 3518,CABA,Buenos Aires,3325,AR
2791,Calle 7309,Villa Carlos Paz,Córdoba,1370,AR
2792,Calle 5786,Villa Carlos Paz,Córdoba,3138,AR
2793,Calle 7629,Mar del Plata,Buenos Aires,3194,AR
2794,Calle 5884,San Rafael,Mendoza,2834,AR
2795,Calle 1742,CABA,Buenos Aires,6237,AR
2796,Calle 2798,Córdoba,Córdoba,5678,AR
2797,Calle 7848,Santa Fe,Santa Fe,3079,AR
2798,Calle 159,CABA,Buenos Aires,6111,AR
2799,Calle 3781,Mar del Plata,Buenos Aires,2794,AR
2800,Calle 9294,Mar del Plata,Buenos Aires,5927,AR
2801,Calle 8669,Mar del Plata,Buenos Aires,4233,AR
2802,Calle 8853,Godoy Cruz,Mendoza,5430,AR
2803,Calle 8261,Mendoza,Mendoza,9647,AR
2804,Calle 3072,La Plata,Buenos Aires,3755,AR
2805,Calle 8056,Mendoza,Mendoza,1238,AR
2806,Calle 3411,Mendoza,Mendoza,1337,AR
2807,Calle 4075,La Plata,Buenos Aires,8429,AR
2808,Calle 80,Río Cuarto,Córdoba,2987,AR
2809,Calle 380,CABA,Buenos Aires,3494,AR
2810,Calle 3303,La Plata,Buenos Aires,1732,AR
2811,Calle 5519,Mar del Plata,Buenos Aires,9972,AR
2812,Calle 6366,La Plata,Buenos Aires,1377,AR
2813,Calle 4081,CABA,Buenos Aires,5002,AR
2814,Calle 8576,CABA,Buenos Aires,7051,AR
2815,Calle 9394,CABA,Buenos Aires,4098,AR
2816,Calle 198,Rafaela,Santa Fe,6307,AR
2817,Calle 492,La Plata,Buenos Aires,5102,AR
2818,Calle 4479,Río Cuarto,Córdoba,3429,AR
2819,Calle 2261,Mar del Plata,Buenos Aires,3281,AR
2820,Calle 8307,San Rafael,Mendoza,9410,AR
2821,Calle 19,Villa Carlos Paz,Córdoba,1551,AR
2822,Calle 8141,CABA,Buenos Aires,3227,AR
2823,Calle 3157,La Plata,Buenos Aires,4641,AR
2824,Calle 138,Mendoza,Mendoza,2551,AR
2825,Calle 5440,San Rafael,Mendoza,7859,AR
2826,Calle 5364,Río Cuarto,Córdoba,5699,AR
2827,Calle 997,CABA,Buenos Aires,4589,AR
2828,Calle 386,La Plata,Buenos Aires,4969,AR
2829,Calle 486,CABA,Buenos Aires,4285,AR
2830,Calle 7000,Río Cuarto,Córdoba,3049,AR
2831,Calle 8723,Villa Carlos Paz,Córdoba,9155,AR
2832,Calle 3677,La Plata,Buenos Aires,7255,AR
2833,Calle 2912,Godoy Cruz,Mendoza,4584,AR
2834,Calle 1755,CABA,Buenos Aires,4876,AR
2835,Calle 3359,Mar del Plata,Buenos Aires,3439,AR
2836,Calle 6912,Mar del Plata,Buenos Aires,9761,AR
2837,Calle 1664,La Plata,Buenos Aires,8517,AR
2838,Calle 8346,CABA,Buenos Aires,6752,AR
2839,Calle 4523,Mendoza,Mendoza,7697,AR
2840,Calle 4808,La Plata,Buenos Aires,3615,AR
2841,Calle 247,Villa Carlos Paz,Córdoba,9360,AR
2842,Calle 4938,La Plata,Buenos Aires,6131,AR
2843,Calle 879,Santa Fe,Santa Fe,7199,AR
2844,Calle 2471,CABA,Buenos Aires,5141,AR
2845,Calle 9419,La Plata,Buenos Aires,5528,AR
2846,Calle 2028,Córdoba,Córdoba,4204,AR
2847,Calle 2405,Río Cuarto,Córdoba,8029,AR
2848,Calle 9614,La Plata,Buenos Aires,2061,AR
2849,Calle 6878,Mar del Plata,Buenos Aires,7638,AR
2850,Calle 5691,Rosario,Santa Fe,3977,AR
2851,Calle 5096,La Plata,Buenos Aires,2347,AR
2852,Calle 1941,CABA,Buenos Aires,6094,AR
2853,Calle 8138,CABA,Buenos Aires,1866,AR
2854,Calle 3304,CABA,Buenos Aires,1810,AR
2855,Calle 532,La Plata,Buenos Aires,8779,AR
2856,Calle 8133,Mar del Plata,Buenos Aires,7798,AR
2857,Calle 6357,Rosario,Santa Fe,9312,AR
2858,Calle 4668,Mar del Plata,Buenos Aires,6974,AR
2859,Calle 3376,Córdoba,Córdoba,6532,AR
2860,Calle 371,CABA,Buenos Aires,9562,AR
2861,Calle 9810,La Plata,Buenos Aires,8666,AR
2862,Calle 6992,Mendoza,Mendoza,8700,AR
2863,Calle 9761,CABA,Buenos Aires,5117,AR
2864,Calle 8774,CABA,Buenos Aires,4714,AR
2865,Calle 9170,La Plata,Buenos Aires,5698,AR
2866,Calle 8996,Mar del Plata,Buenos Aires,9200,AR
2867,Calle 4209,Mar del Plata,Buenos Aires,3211,AR
2868,Calle 2659,Rosario,Santa Fe,7298,AR
2869,Calle 4253,Villa Carlos Paz,Córdoba,1326,AR
2870,Calle 5842,Rafaela,Santa Fe,5028,AR
2871,Calle 1466,Córdoba,Córdoba,7661,AR
2872,Calle 1192,Santa Fe,Santa Fe,4564,AR
2873,Calle 8564,Mar del Plata,Buenos Aires,4471,AR
2874,Calle 9469,Córdoba,Córdoba,9247,AR
2875,Calle 4939,CABA,Buenos Aires,2222,AR
2876,Calle 768,CABA,Buenos Aires,2167,AR
2877,Calle 9013,La Plata,Buenos Aires,7623,AR
2878,Calle 5407,Mar del Plata,Buenos Aires,2531,AR
2879,Calle 4525,CABA,Buenos Aires,3547,AR
2880,Calle 6955,Mar del Plata,Buenos Aires,5043,AR
2881,Calle 1822,Mar del Plata,Buenos Aires,8357,AR
2882,Calle 2196,CABA,Buenos Aires,9155,AR
2883,Calle 4254,La Plata,Buenos Aires,8567,AR
2884,Calle 310,La Plata,Buenos Aires,8129,AR
2885,Calle 7579,Santa Fe,Santa Fe,6867,AR
2886,Calle 7548,CABA,Buenos Aires,3007,AR
2887,Calle 7876,La Plata,Buenos Aires,8883,AR
