shipment_id,order_id,customer_key,time_key,carrier,shipped_at,delivered_at
9000008759,1000008759,589,472.0,PICKUP,2025-04-16 19:34:04,2025-04-17 19:34:04
9000008760,1000008760,1371,529.0,PICKUP,2025-06-12 10:37:38,2025-06-13 10:37:38
9000008761,1000008761,43,,PICKUP,,
9000008762,1000008762,877,238.0,Correo Argentino,2024-08-25 03:07:05,2024-09-01 03:07:05
9000008763,1000008763,479,500.0,Correo Argentino,2025-05-14 15:35:35,2025-05-17 15:35:35
9000008764,1000008764,891,195.0,PICKUP,2024-07-13 15:20:05,2024-07-14 15:20:05
9000008765,1000008765,1172,227.0,Correo Argentino,2024-08-14 20:05:18,2024-08-16 20:05:18
9000008766,1000008766,1142,148.0,Correo Argentino,2024-05-27 08:05:05,2024-05-29 08:05:05
9000008767,1000008767,187,474.0,Correo Argentino,2025-04-18 08:48:42,2025-04-25 08:48:42
9000008768,1000008768,1384,117.0,PICKUP,2024-04-26 19:10:08,2024-04-27 19:10:08
9000008769,1000008769,289,83.0,PICKUP,2024-03-23 05:03:01,2024-03-24 05:03:01
9000008770,1000008770,174,42.0,PICKUP,2024-02-11 23:14:42,2024-02-12 23:14:42
9000008771,1000008771,920,494.0,Correo Argentino,2025-05-08 20:43:08,2025-05-13 20:43:08
9000008772,1000008772,1120,144.0,Correo Argentino,2024-05-23 22:53:07,2024-05-26 22:53:07
9000008773,1000008773,1048,252.0,Correo Argentino,2024-09-08 17:00:30,2024-09-12 17:00:30
9000008774,1000008774,653,302.0,Correo Argentino,2024-10-28 03:22:45,2024-11-01 03:22:45
9000008775,1000008775,1090,85.0,Correo Argentino,2024-03-25 12:34:59,2024-03-29 12:34:59
9000008776,1000008776,192,92.0,Correo Argentino,2024-04-01 08:57:20,2024-04-06 08:57:20
9000008777,1000008777,684,142.0,PICKUP,2024-05-21 15:54:46,2024-05-22 15:54:46
9000008778,1000008778,1441,172.0,Correo Argentino,2024-06-20 18:12:23,2024-06-24 18:12:23
9000008779,1000008779,467,289.0,Correo Argentino,2024-10-15 10:49:06,2024-10-18 10:49:06
9000008780,1000008780,754,542.0,Correo Argentino,2025-06-25 20:06:07,2025-06-30 20:06:07
9000008781,1000008781,1057,62.0,PICKUP,2024-03-02 13:51:15,2024-03-03 13:51:15
9000008782,1000008782,100,368.0,PICKUP,2025-01-02 20:06:07,2025-01-03 20:06:07
9000008783,1000008783,1139,251.0,Correo Argentino,2024-09-07 12:25:19,2024-09-12 12:25:19
9000008784,1000008784,1419,292.0,Correo Argentino,2024-10-18 16:02:42,2024-10-21 16:02:42
9000008785,1000008785,686,603.0,Correo Argentino,2025-08-25 01:45:06,2025-08-27 01:45:06
9000008786,1000008786,49,393.0,PICKUP,2025-01-27 15:43:57,2025-01-28 15:43:57
9000008787,1000008787,219,499.0,PICKUP,2025-05-13 07:58:28,2025-05-14 07:58:28
9000008788,1000008788,652,306.0,PICKUP,2024-11-01 05:37:22,2024-11-02 05:37:22
9000008789,1000008789,1431,311.0,PICKUP,2024-11-06 22:57:01,2024-11-07 22:57:01
9000008790,1000008790,1423,426.0,Correo Argentino,2025-03-01 16:07:12,2025-03-03 16:07:12
9000008791,1000008791,208,,PICKUP,,
9000008792,1000008792,695,142.0,Correo Argentino,2024-05-21 21:54:08,2024-05-24 21:54:08
9000008793,1000008793,1128,93.0,PICKUP,2024-04-02 04:28:29,2024-04-03 04:28:29
9000008794,1000008794,838,416.0,Correo Argentino,2025-02-19 16:42:54,2025-02-22 16:42:54
9000008795,1000008795,72,343.0,PICKUP,2024-12-08 05:11:55,2024-12-09 05:11:55
9000008796,1000008796,765,483.0,Correo Argentino,2025-04-27 14:26:36,2025-04-30 14:26:36
9000008797,1000008797,565,305.0,PICKUP,2024-10-31 02:12:52,2024-11-01 02:12:52
9000008798,1000008798,107,212.0,Correo Argentino,2024-07-30 22:12:15,2024-08-05 22:12:15
9000008799,1000008799,1248,271.0,Correo Argentino,2024-09-27 23:21:01,2024-10-01 23:21:01
9000008800,1000008800,1296,475.0,Correo Argentino,2025-04-19 12:26:00,2025-04-24 12:26:00
9000008801,1000008801,397,76.0,Correo Argentino,2024-03-16 19:22:59,2024-03-21 19:22:59
9000008802,1000008802,1434,256.0,Correo Argentino,2024-09-12 16:43:57,2024-09-16 16:43:57
9000008803,1000008803,394,16.0,Correo Argentino,2024-01-16 16:41:07,2024-01-18 16:41:07
9000008804,1000008804,213,312.0,PICKUP,2024-11-07 20:40:50,2024-11-08 20:40:50
9000008805,1000008805,46,549.0,Correo Argentino,2025-07-02 09:45:22,2025-07-07 09:45:22
9000008806,1000008806,1191,17.0,Correo Argentino,2024-01-17 17:38:33,2024-01-22 17:38:33
9000008807,1000008807,1038,189.0,PICKUP,2024-07-07 00:34:22,2024-07-08 00:34:22
9000008808,1000008808,847,596.0,PICKUP,2025-08-18 09:56:57,2025-08-19 09:56:57
9000008809,1000008809,56,614.0,Correo Argentino,2025-09-05 05:14:26,2025-09-07 05:14:26
9000008810,1000008810,405,430.0,Correo Argentino,2025-03-05 07:48:25,2025-03-07 07:48:25
9000008811,1000008811,467,167.0,Correo Argentino,2024-06-15 09:22:04,2024-06-20 09:22:04
9000008812,1000008812,33,112.0,Correo Argentino,2024-04-21 04:00:51,2024-04-25 04:00:51
9000008813,1000008813,239,602.0,PICKUP,2025-08-24 22:19:49,2025-08-25 22:19:49
9000008814,1000008814,888,93.0,Correo Argentino,2024-04-02 17:13:21,2024-04-08 17:13:21
9000008815,1000008815,622,140.0,PICKUP,2024-05-19 00:53:34,2024-05-20 00:53:34
9000008816,1000008816,533,63.0,Correo Argentino,2024-03-03 18:17:25,2024-03-06 18:17:25
9000008817,1000008817,715,71.0,Correo Argentino,2024-03-11 07:25:56,2024-03-13 07:25:56
9000008818,1000008818,126,152.0,Correo Argentino,2024-05-31 23:44:34,2024-06-02 23:44:34
9000008819,1000008819,919,630.0,Correo Argentino,2025-09-21 10:08:20,2025-09-26 10:08:20
9000008820,1000008820,221,505.0,PICKUP,2025-05-19 23:28:08,2025-05-20 23:28:08
9000008821,1000008821,266,557.0,Correo Argentino,2025-07-10 18:11:09,2025-07-12 18:11:09
9000008822,1000008822,604,187.0,Correo Argentino,2024-07-05 16:49:29,2024-07-07 16:49:29
9000008823,1000008823,684,,PICKUP,,
9000008824,1000008824,439,209.0,Correo Argentino,2024-07-27 09:07:50,2024-07-30 09:07:50
9000008825,1000008825,694,204.0,PICKUP,2024-07-22 12:50:56,2024-07-23 12:50:56
9000008826,1000008826,621,601.0,Correo Argentino,2025-08-23 05:30:36,2025-08-27 05:30:36
9000008827,1000008827,558,,Correo Argentino,,
9000008828,1000008828,1005,,Correo Argentino,,
9000008829,1000008829,1274,192.0,Correo Argentino,2024-07-10 14:49:00,2024-07-12 14:49:00
9000008830,1000008830,1037,24.0,Correo Argentino,2024-01-24 01:27:21,2024-01-29 01:27:21
9000008831,1000008831,952,239.0,PICKUP,2024-08-26 05:40:52,2024-08-27 05:40:52
9000008832,1000008832,1162,520.0,Correo Argentino,2025-06-03 03:36:34,2025-06-08 03:36:34
9000008833,1000008833,779,389.0,Correo Argentino,2025-01-23 01:49:24,2025-01-25 01:49:24
9000008834,1000008834,975,60.0,PICKUP,2024-02-29 16:36:17,2024-03-01 16:36:17
9000008835,1000008835,876,551.0,Correo Argentino,2025-07-04 15:29:01,2025-07-06 15:29:01
9000008836,1000008836,459,260.0,Correo Argentino,2024-09-16 15:52:48,2024-09-18 15:52:48
9000008837,1000008837,728,139.0,Correo Argentino,2024-05-18 08:42:04,2024-05-21 08:42:04
9000008838,1000008838,231,284.0,Correo Argentino,2024-10-10 14:22:45,2024-10-14 14:22:45
9000008839,1000008839,774,256.0,Correo Argentino,2024-09-12 17:10:09,2024-09-14 17:10:09
9000008840,1000008840,228,201.0,PICKUP,2024-07-19 02:40:32,2024-07-20 02:40:32
9000008841,1000008841,1386,2.0,Correo Argentino,2024-01-02 16:03:41,2024-01-04 16:03:41
9000008842,1000008842,618,160.0,Correo Argentino,2024-06-08 11:12:06,2024-06-13 11:12:06
9000008843,1000008843,5,259.0,PICKUP,2024-09-15 20:28:35,2024-09-16 20:28:35
9000008844,1000008844,950,23.0,Correo Argentino,2024-01-23 19:57:49,2024-01-27 19:57:49
9000008845,1000008845,1412,297.0,PICKUP,2024-10-23 11:55:23,2024-10-24 11:55:23
9000008846,1000008846,475,552.0,Correo Argentino,2025-07-05 05:29:54,2025-07-09 05:29:54
9000008847,1000008847,769,116.0,Correo Argentino,2024-04-25 09:21:48,2024-04-28 09:21:48
9000008848,1000008848,13,180.0,PICKUP,2024-06-28 01:35:29,2024-06-29 01:35:29
9000008849,1000008849,921,487.0,Correo Argentino,2025-05-01 23:21:14,2025-05-04 23:21:14
9000008850,1000008850,1249,99.0,PICKUP,2024-04-08 09:57:07,2024-04-09 09:57:07
9000008851,1000008851,1278,494.0,Correo Argentino,2025-05-08 16:03:09,2025-05-14 16:03:09
9000008852,1000008852,876,466.0,Correo Argentino,2025-04-10 21:41:17,2025-04-15 21:41:17
9000008853,1000008853,53,298.0,PICKUP,2024-10-24 06:08:12,2024-10-25 06:08:12
9000008854,1000008854,187,388.0,Correo Argentino,2025-01-22 12:53:09,2025-01-27 12:53:09
9000008855,1000008855,935,495.0,Correo Argentino,2025-05-09 10:49:23,2025-05-12 10:49:23
9000008856,1000008856,253,245.0,Correo Argentino,2024-09-01 02:32:24,2024-09-04 02:32:24
9000008857,1000008857,664,8.0,Correo Argentino,2024-01-08 05:52:07,2024-01-12 05:52:07
9000008858,1000008858,886,3.0,Correo Argentino,2024-01-03 05:47:13,2024-01-07 05:47:13
9000008859,1000008859,235,7.0,Correo Argentino,2024-01-07 01:50:47,2024-01-12 01:50:47
9000008860,1000008860,322,26.0,Correo Argentino,2024-01-26 06:09:07,2024-01-30 06:09:07
9000008861,1000008861,1427,627.0,Correo Argentino,2025-09-18 11:07:43,2025-09-20 11:07:43
9000008862,1000008862,1439,526.0,Correo Argentino,2025-06-09 12:34:31,2025-06-11 12:34:31
9000008863,1000008863,885,163.0,PICKUP,2024-06-11 05:28:57,2024-06-12 05:28:57
9000008864,1000008864,874,284.0,Correo Argentino,2024-10-10 05:18:03,2024-10-14 05:18:03
9000008865,1000008865,1083,141.0,Correo Argentino,2024-05-20 03:07:26,2024-05-25 03:07:26
9000008866,1000008866,720,43.0,PICKUP,2024-02-12 01:04:31,2024-02-13 01:04:31
9000008867,1000008867,507,278.0,PICKUP,2024-10-04 16:26:44,2024-10-05 16:26:44
9000008868,1000008868,436,335.0,Correo Argentino,2024-11-30 16:09:46,2024-12-05 16:09:46
9000008869,1000008869,237,572.0,Correo Argentino,2025-07-25 16:20:05,2025-07-29 16:20:05
9000008870,1000008870,1120,114.0,Correo Argentino,2024-04-23 14:32:49,2024-04-26 14:32:49
9000008871,1000008871,1081,303.0,Correo Argentino,2024-10-29 10:42:08,2024-10-31 10:42:08
9000008872,1000008872,511,529.0,Correo Argentino,2025-06-12 06:39:08,2025-06-16 06:39:08
9000008873,1000008873,1330,308.0,PICKUP,2024-11-03 16:34:55,2024-11-04 16:34:55
9000008874,1000008874,662,,PICKUP,,
9000008875,1000008875,87,244.0,Correo Argentino,2024-08-31 12:12:30,2024-09-02 12:12:30
9000008876,1000008876,1429,331.0,Correo Argentino,2024-11-26 18:55:30,2024-12-01 18:55:30
9000008877,1000008877,1251,86.0,Correo Argentino,2024-03-26 03:29:58,2024-03-29 03:29:58
9000008878,1000008878,1228,606.0,Correo Argentino,2025-08-28 06:18:24,2025-09-01 06:18:24
9000008879,1000008879,1482,231.0,Correo Argentino,2024-08-18 21:39:13,2024-08-20 21:39:13
9000008880,1000008880,1114,479.0,Correo Argentino,2025-04-23 09:57:52,2025-04-27 09:57:52
9000008881,1000008881,1489,624.0,PICKUP,2025-09-15 17:22:19,2025-09-16 17:22:19
9000008882,1000008882,538,,PICKUP,,
9000008883,1000008883,1306,439.0,Correo Argentino,2025-03-14 14:06:40,2025-03-16 14:06:40
9000008884,1000008884,1088,281.0,PICKUP,2024-10-07 17:43:21,2024-10-08 17:43:21
9000008885,1000008885,458,528.0,Correo Argentino,2025-06-11 22:49:48,2025-06-13 22:49:48
9000008886,1000008886,1105,235.0,Correo Argentino,2024-08-22 07:20:00,2024-08-27 07:20:00
9000008887,1000008887,229,324.0,PICKUP,2024-11-19 05:31:29,2024-11-20 05:31:29
9000008888,1000008888,1387,535.0,Correo Argentino,2025-06-18 11:40:43,2025-06-21 11:40:43
9000008889,1000008889,75,237.0,Correo Argentino,2024-08-24 08:40:28,2024-08-29 08:40:28
9000008890,1000008890,295,13.0,Correo Argentino,2024-01-13 00:47:56,2024-01-17 00:47:56
9000008891,1000008891,705,212.0,Correo Argentino,2024-07-30 02:38:47,2024-08-01 02:38:47
9000008892,1000008892,455,531.0,Correo Argentino,2025-06-14 15:32:22,2025-06-16 15:32:22
9000008893,1000008893,213,205.0,Correo Argentino,2024-07-23 15:02:42,2024-07-28 15:02:42
9000008894,1000008894,465,479.0,Correo Argentino,2025-04-23 07:54:34,2025-04-27 07:54:34
9000008895,1000008895,418,193.0,PICKUP,2024-07-11 09:18:19,2024-07-12 09:18:19
9000008896,1000008896,477,345.0,Correo Argentino,2024-12-10 00:48:34,2024-12-15 00:48:34
9000008897,1000008897,619,491.0,PICKUP,2025-05-05 11:32:49,2025-05-06 11:32:49
9000008898,1000008898,1101,346.0,Correo Argentino,2024-12-11 07:41:42,2024-12-13 07:41:42
9000008899,1000008899,1062,483.0,Correo Argentino,2025-04-27 03:03:45,2025-04-30 03:03:45
9000008900,1000008900,101,327.0,PICKUP,2024-11-22 14:11:27,2024-11-23 14:11:27
9000008901,1000008901,1270,121.0,Correo Argentino,2024-04-30 06:43:45,2024-05-05 06:43:45
9000008902,1000008902,1081,364.0,Correo Argentino,2024-12-29 04:29:17,2025-01-03 04:29:17
9000008903,1000008903,1322,252.0,PICKUP,2024-09-08 17:35:44,2024-09-09 17:35:44
9000008904,1000008904,1309,157.0,PICKUP,2024-06-05 13:19:34,2024-06-06 13:19:34
9000008905,1000008905,90,389.0,Correo Argentino,2025-01-23 19:55:16,2025-01-27 19:55:16
9000008906,1000008906,937,42.0,Correo Argentino,2024-02-11 13:46:38,2024-02-16 13:46:38
9000008907,1000008907,1217,109.0,Correo Argentino,2024-04-18 00:09:25,2024-04-23 00:09:25
9000008908,1000008908,611,181.0,Correo Argentino,2024-06-29 20:43:17,2024-07-01 20:43:17
9000008909,1000008909,1374,544.0,PICKUP,2025-06-27 03:12:50,2025-06-28 03:12:50
9000008910,1000008910,701,289.0,Correo Argentino,2024-10-15 15:55:16,2024-10-17 15:55:16
9000008911,1000008911,1147,561.0,PICKUP,2025-07-14 00:13:42,2025-07-15 00:13:42
9000008912,1000008912,14,368.0,PICKUP,2025-01-02 23:41:45,2025-01-03 23:41:45
9000008913,1000008913,1499,271.0,Correo Argentino,2024-09-27 12:42:37,2024-10-02 12:42:37
9000008914,1000008914,1135,606.0,Correo Argentino,2025-08-28 03:48:18,2025-09-01 03:48:18
9000008915,1000008915,1110,633.0,Correo Argentino,2025-09-24 13:17:35,2025-09-29 13:17:35
9000008916,1000008916,1044,593.0,PICKUP,2025-08-15 19:41:41,2025-08-16 19:41:41
9000008917,1000008917,482,,PICKUP,,
9000008918,1000008918,413,480.0,PICKUP,2025-04-24 15:52:05,2025-04-25 15:52:05
9000008919,1000008919,891,320.0,Correo Argentino,2024-11-15 18:42:45,2024-11-17 18:42:45
9000008920,1000008920,310,275.0,Correo Argentino,2024-10-01 05:22:30,2024-10-03 05:22:30
9000008921,1000008921,1279,27.0,Correo Argentino,2024-01-27 06:03:48,2024-01-31 06:03:48
9000008922,1000008922,223,634.0,PICKUP,2025-09-25 11:04:12,2025-09-26 11:04:12
9000008923,1000008923,173,242.0,Correo Argentino,2024-08-29 20:26:33,2024-08-31 20:26:33
9000008924,1000008924,1302,73.0,Correo Argentino,2024-03-13 14:08:55,2024-03-16 14:08:55
9000008925,1000008925,454,297.0,PICKUP,2024-10-23 23:57:36,2024-10-24 23:57:36
9000008926,1000008926,559,286.0,PICKUP,2024-10-12 10:29:55,2024-10-13 10:29:55
9000008927,1000008927,894,548.0,PICKUP,2025-07-01 18:22:42,2025-07-02 18:22:42
9000008928,1000008928,805,107.0,Correo Argentino,2024-04-16 19:33:21,2024-04-20 19:33:21
9000008929,1000008929,1037,449.0,Correo Argentino,2025-03-24 10:29:42,2025-03-28 10:29:42
9000008930,1000008930,743,,PICKUP,,
9000008931,1000008931,1413,401.0,Correo Argentino,2025-02-04 20:48:17,2025-02-08 20:48:17
9000008932,1000008932,386,157.0,Correo Argentino,2024-06-05 10:02:43,2024-06-07 10:02:43
9000008933,1000008933,1004,431.0,Correo Argentino,2025-03-06 14:11:47,2025-03-08 14:11:47
9000008934,1000008934,318,427.0,PICKUP,2025-03-02 07:17:40,2025-03-03 07:17:40
9000008935,1000008935,7,,Correo Argentino,,
9000008936,1000008936,1453,,PICKUP,,
9000008937,1000008937,1167,143.0,Correo Argentino,2024-05-22 09:23:36,2024-05-27 09:23:36
9000008938,1000008938,1248,139.0,Correo Argentino,2024-05-18 01:04:30,2024-05-22 01:04:30
9000008939,1000008939,1184,352.0,Correo Argentino,2024-12-17 18:51:24,2024-12-19 18:51:24
9000008940,1000008940,129,,PICKUP,,
9000008941,1000008941,69,556.0,Correo Argentino,2025-07-09 15:37:24,2025-07-12 15:37:24
9000008942,1000008942,1362,252.0,Correo Argentino,2024-09-08 09:27:38,2024-09-10 09:27:38
9000008943,1000008943,683,322.0,PICKUP,2024-11-17 15:21:48,2024-11-18 15:21:48
9000008944,1000008944,49,393.0,Correo Argentino,2025-01-27 23:51:42,2025-01-29 23:51:42
9000008945,1000008945,679,122.0,Correo Argentino,2024-05-01 22:17:45,2024-05-04 22:17:45
9000008946,1000008946,117,438.0,PICKUP,2025-03-13 05:44:15,2025-03-14 05:44:15
9000008947,1000008947,621,,PICKUP,,
9000008948,1000008948,1395,450.0,Correo Argentino,2025-03-25 13:09:38,2025-03-31 13:09:38
9000008949,1000008949,271,24.0,Correo Argentino,2024-01-24 07:25:07,2024-01-26 07:25:07
9000008950,1000008950,1275,634.0,Correo Argentino,2025-09-25 10:09:34,2025-09-28 10:09:34
9000008951,1000008951,539,,Correo Argentino,,
9000008952,1000008952,541,248.0,Correo Argentino,2024-09-04 01:26:41,2024-09-07 01:26:41
9000008953,1000008953,791,455.0,Correo Argentino,2025-03-30 08:26:53,2025-04-01 08:26:53
9000008954,1000008954,864,492.0,Correo Argentino,2025-05-06 14:24:27,2025-05-10 14:24:27
9000008955,1000008955,1171,456.0,Correo Argentino,2025-03-31 13:01:58,2025-04-04 13:01:58
9000008956,1000008956,331,9.0,PICKUP,2024-01-09 22:17:17,2024-01-10 22:17:17
9000008957,1000008957,468,598.0,PICKUP,2025-08-20 09:12:35,2025-08-21 09:12:35
9000008958,1000008958,722,577.0,Correo Argentino,2025-07-30 01:25:38,2025-08-01 01:25:38
9000008959,1000008959,586,265.0,Correo Argentino,2024-09-21 09:42:58,2024-09-26 09:42:58
9000008960,1000008960,490,216.0,Correo Argentino,2024-08-03 06:41:46,2024-08-05 06:41:46
9000008961,1000008961,527,11.0,Correo Argentino,2024-01-11 22:51:51,2024-01-15 22:51:51
9000008962,1000008962,1418,360.0,PICKUP,2024-12-25 08:06:26,2024-12-26 08:06:26
9000008963,1000008963,216,107.0,Correo Argentino,2024-04-16 17:51:05,2024-04-18 17:51:05
9000008964,1000008964,1273,22.0,Correo Argentino,2024-01-22 12:29:10,2024-01-24 12:29:10
9000008965,1000008965,262,425.0,Correo Argentino,2025-02-28 22:01:38,2025-03-04 22:01:38
9000008966,1000008966,118,,PICKUP,,
9000008967,1000008967,899,240.0,Correo Argentino,2024-08-27 10:40:21,2024-09-01 10:40:21
9000008968,1000008968,861,410.0,Correo Argentino,2025-02-13 14:28:04,2025-02-15 14:28:04
9000008969,1000008969,337,133.0,Correo Argentino,2024-05-12 12:22:55,2024-05-15 12:22:55
9000008970,1000008970,1434,357.0,PICKUP,2024-12-22 21:07:23,2024-12-23 21:07:23
9000008971,1000008971,1379,532.0,Correo Argentino,2025-06-15 08:18:42,2025-06-20 08:18:42
9000008972,1000008972,923,190.0,Correo Argentino,2024-07-08 08:18:20,2024-07-11 08:18:20
9000008973,1000008973,741,554.0,PICKUP,2025-07-07 05:17:19,2025-07-08 05:17:19
9000008974,1000008974,160,561.0,Correo Argentino,2025-07-14 16:54:40,2025-07-18 16:54:40
9000008975,1000008975,721,598.0,Correo Argentino,2025-08-20 01:17:52,2025-08-25 01:17:52
9000008976,1000008976,524,16.0,PICKUP,2024-01-16 23:46:19,2024-01-17 23:46:19
9000008977,1000008977,1042,473.0,Correo Argentino,2025-04-17 06:06:59,2025-04-20 06:06:59
9000008978,1000008978,768,,Correo Argentino,,
9000008979,1000008979,949,478.0,PICKUP,2025-04-22 19:04:05,2025-04-23 19:04:05
9000008980,1000008980,1427,217.0,Correo Argentino,2024-08-04 01:18:38,2024-08-06 01:18:38
9000008981,1000008981,477,377.0,Correo Argentino,2025-01-11 06:21:07,2025-01-16 06:21:07
9000008982,1000008982,44,457.0,PICKUP,2025-04-01 20:11:46,2025-04-02 20:11:46
9000008983,1000008983,184,359.0,Correo Argentino,2024-12-24 05:06:33,2024-12-30 05:06:33
9000008984,1000008984,78,43.0,Correo Argentino,2024-02-12 07:02:49,2024-02-14 07:02:49
9000008985,1000008985,1378,198.0,PICKUP,2024-07-16 07:15:44,2024-07-17 07:15:44
9000008986,1000008986,168,192.0,Correo Argentino,2024-07-10 00:33:28,2024-07-13 00:33:28
9000008987,1000008987,806,171.0,PICKUP,2024-06-19 05:46:03,2024-06-20 05:46:03
9000008988,1000008988,1149,639.0,Correo Argentino,2025-09-30 15:12:29,2025-10-05 15:12:29
9000008989,1000008989,460,9.0,Correo Argentino,2024-01-09 20:39:41,2024-01-12 20:39:41
9000008990,1000008990,804,600.0,PICKUP,2025-08-22 19:53:24,2025-08-23 19:53:24
9000008991,1000008991,917,630.0,Correo Argentino,2025-09-21 11:44:11,2025-09-26 11:44:11
9000008992,1000008992,416,412.0,PICKUP,2025-02-15 12:57:11,2025-02-16 12:57:11
9000008993,1000008993,1070,149.0,PICKUP,2024-05-28 09:51:13,2024-05-29 09:51:13
9000008994,1000008994,1219,397.0,PICKUP,2025-01-31 05:15:14,2025-02-01 05:15:14
9000008995,1000008995,246,542.0,PICKUP,2025-06-25 05:20:17,2025-06-26 05:20:17
9000008996,1000008996,960,484.0,PICKUP,2025-04-28 04:44:58,2025-04-29 04:44:58
9000008997,1000008997,1250,,Correo Argentino,,
9000008998,1000008998,1317,433.0,Correo Argentino,2025-03-08 05:49:07,2025-03-11 05:49:07
9000008999,1000008999,361,422.0,Correo Argentino,2025-02-25 17:07:11,2025-02-28 17:07:11
9000009000,1000009000,196,238.0,PICKUP,2024-08-25 03:52:32,2024-08-26 03:52:32
9000009001,1000009001,75,127.0,PICKUP,2024-05-06 17:49:20,2024-05-07 17:49:20
9000009002,1000009002,513,572.0,Correo Argentino,2025-07-25 23:20:30,2025-07-28 23:20:30
9000009003,1000009003,947,543.0,Correo Argentino,2025-06-26 21:34:38,2025-06-29 21:34:38
9000009004,1000009004,432,288.0,Correo Argentino,2024-10-14 17:45:48,2024-10-20 17:45:48
9000009005,1000009005,831,339.0,Correo Argentino,2024-12-04 07:15:53,2024-12-08 07:15:53
9000009006,1000009006,1231,368.0,Correo Argentino,2025-01-02 08:34:53,2025-01-04 08:34:53
9000009007,1000009007,1408,211.0,Correo Argentino,2024-07-29 03:15:02,2024-07-31 03:15:02
9000009008,1000009008,266,116.0,PICKUP,2024-04-25 16:15:59,2024-04-26 16:15:59
9000009009,1000009009,1213,352.0,PICKUP,2024-12-17 02:06:55,2024-12-18 02:06:55
9000009010,1000009010,1286,445.0,Correo Argentino,2025-03-20 11:05:37,2025-03-25 11:05:37
9000009011,1000009011,1129,,Correo Argentino,,
9000009012,1000009012,1369,265.0,Correo Argentino,2024-09-21 04:24:07,2024-09-27 04:24:07
9000009013,1000009013,296,176.0,PICKUP,2024-06-24 17:30:09,2024-06-25 17:30:09
9000009014,1000009014,196,,Correo Argentino,,
9000009015,1000009015,695,447.0,PICKUP,2025-03-22 05:45:07,2025-03-23 05:45:07
9000009016,1000009016,914,306.0,PICKUP,2024-11-01 19:49:57,2024-11-02 19:49:57
9000009017,1000009017,1124,598.0,Correo Argentino,2025-08-20 20:50:11,2025-08-23 20:50:11
9000009018,1000009018,629,463.0,PICKUP,2025-04-07 11:47:44,2025-04-08 11:47:44
9000009019,1000009019,1234,181.0,PICKUP,2024-06-29 10:21:13,2024-06-30 10:21:13
9000009020,1000009020,1129,630.0,PICKUP,2025-09-21 22:07:10,2025-09-22 22:07:10
9000009021,1000009021,867,595.0,PICKUP,2025-08-17 01:21:57,2025-08-18 01:21:57
9000009022,1000009022,468,293.0,Correo Argentino,2024-10-19 07:46:40,2024-10-24 07:46:40
9000009023,1000009023,317,238.0,Correo Argentino,2024-08-25 07:10:51,2024-09-01 07:10:51
9000009024,1000009024,619,319.0,Correo Argentino,2024-11-14 09:48:01,2024-11-16 09:48:01
9000009025,1000009025,1269,446.0,Correo Argentino,2025-03-21 11:22:58,2025-03-26 11:22:58
9000009026,1000009026,1416,,Correo Argentino,,
9000009027,1000009027,747,574.0,Correo Argentino,2025-07-27 05:58:31,2025-07-31 05:58:31
9000009028,1000009028,493,,Correo Argentino,,
9000009029,1000009029,1170,259.0,Correo Argentino,2024-09-15 16:45:10,2024-09-22 16:45:10
9000009030,1000009030,1068,392.0,Correo Argentino,2025-01-26 11:35:25,2025-01-28 11:35:25
9000009031,1000009031,1416,570.0,Correo Argentino,2025-07-23 23:09:11,2025-07-26 23:09:11
9000009032,1000009032,818,480.0,PICKUP,2025-04-24 11:45:52,2025-04-25 11:45:52
9000009033,1000009033,212,68.0,PICKUP,2024-03-08 01:10:19,2024-03-09 01:10:19
9000009034,1000009034,1196,549.0,PICKUP,2025-07-02 05:14:18,2025-07-03 05:14:18
9000009035,1000009035,336,49.0,PICKUP,2024-02-18 18:57:01,2024-02-19 18:57:01
9000009036,1000009036,205,172.0,Correo Argentino,2024-06-20 20:22:06,2024-06-25 20:22:06
9000009037,1000009037,667,357.0,Correo Argentino,2024-12-22 13:29:38,2024-12-24 13:29:38
9000009038,1000009038,1390,245.0,Correo Argentino,2024-09-01 14:31:24,2024-09-06 14:31:24
9000009039,1000009039,597,249.0,Correo Argentino,2024-09-05 12:07:14,2024-09-09 12:07:14
9000009040,1000009040,1290,479.0,PICKUP,2025-04-23 04:05:59,2025-04-24 04:05:59
9000009041,1000009041,594,543.0,Correo Argentino,2025-06-26 17:22:39,2025-06-30 17:22:39
9000009042,1000009042,1192,326.0,Correo Argentino,2024-11-21 18:51:42,2024-11-26 18:51:42
9000009043,1000009043,86,602.0,Correo Argentino,2025-08-24 18:23:46,2025-08-27 18:23:46
9000009044,1000009044,178,324.0,Correo Argentino,2024-11-19 07:01:44,2024-11-21 07:01:44
9000009045,1000009045,659,566.0,PICKUP,2025-07-19 07:31:16,2025-07-20 07:31:16
9000009046,1000009046,349,457.0,PICKUP,2025-04-01 00:52:11,2025-04-02 00:52:11
9000009047,1000009047,653,,Correo Argentino,,
9000009048,1000009048,984,128.0,Correo Argentino,2024-05-07 09:56:34,2024-05-09 09:56:34
9000009049,1000009049,1397,264.0,Correo Argentino,2024-09-20 08:58:18,2024-09-26 08:58:18
9000009050,1000009050,400,93.0,PICKUP,2024-04-02 21:45:17,2024-04-03 21:45:17
9000009051,1000009051,1227,533.0,PICKUP,2025-06-16 21:39:03,2025-06-17 21:39:03
